Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,364,Iran,IRN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,105949,,,,105949,,101724,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,392,Japan,JPN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,973987,,,,973987,,1665272,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,458,Malaysia,MYS,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,255346,,,,255346,,396228,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,490,"Other Asia, nes",,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,6752715,,,,6752715,,5993482,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,554,New Zealand,NZL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1360996,,,,1360996,,1360996,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,586,Pakistan,PAK,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,81760,,,,81760,,64851,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,600,Paraguay,PRY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,20160,,,,20160,,17666,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,604,Peru,PER,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1112160,,,,1112160,,897148,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,608,Philippines,PHL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,102420,,,,102420,,101041,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,699,India,IND,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,4220220,,,,4220220,,3358663,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,702,Singapore,SGP,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,22896,,,,22896,,51498,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,704,Viet Nam,VNM,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1058441,,,,1058441,,970479,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,710,South Africa,ZAF,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,126720,,,,126720,,106179,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,764,Thailand,THA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2077273,,,,2077273,,1713441,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,792,Turkey,TUR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,429660,,,,429660,,331955,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,818,Egypt,EGY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,105000,,,,105000,,87345,,,0
H4,2012,2012,2012,6,1,2,Export,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,109727,,,,109727,,402695,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,102816493,,,,102816493,,56368399,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,24,Angola,AGO,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,490,,,,490,,1594,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,381,Italy,ITA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,18037621,,,,18037621,,9563650,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,705,Slovenia,SVN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,10306434,,,,10306434,,5854966,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,724,Spain,ESP,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,41004291,,,,41004291,,23350228,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,792,Turkey,TUR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,29864581,,,,29864581,,15557017,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,818,Egypt,EGY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,3603042,,,,3603042,,2040900,,,0
H4,2012,2012,2012,6,1,2,Export,422,Lebanon,LBN,894,Zambia,ZMB,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,34,,,,34,,44,,,0
H4,2012,2012,2012,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,32364,,,,32364,,84764,,,0
H4,2012,2012,2012,6,1,2,Export,428,Latvia,LVA,233,Estonia,EST,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,17060,,,,17060,,18731,,,0
H4,2012,2012,2012,6,1,2,Export,428,Latvia,LVA,268,Georgia,GEO,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2,,,,2,,15,,,0
H4,2012,2012,2012,6,1,2,Export,428,Latvia,LVA,440,Lithuania,LTU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,15302,,,,15302,,66018,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,278531,,,,278531,,298749,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,112,Belarus,BLR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2488,,,,2488,,7847,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,246,Finland,FIN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,10453,,,,10453,,13048,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,398,Kazakhstan,KAZ,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,500,,,,500,,6463,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,428,Latvia,LVA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,215570,,,,215570,,208733,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,616,Poland,POL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,24020,,,,24020,,22965,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,643,Russian Federation,RUS,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,25500,,,,25500,,39649,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,804,Ukraine,UKR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,0,,,,0,,44,,,0
H4,2012,2012,2012,6,1,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,3969,,,,3969,,10233,,,6
H4,2012,2012,2012,6,1,2,Export,480,Mauritius,MUS,251,France,FRA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,3969,,,,3969,,10233,,,6
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,133351935,,,,133351935,,44951919,,,6
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,32,Argentina,ARG,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,177590,,,,177590,,172488,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,68,Bolivia (Plurinational State of),BOL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,60000,,,,60000,,55839,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,76,Brazil,BRA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,910816,,,,910816,,826642,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,124,Canada,CAN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2916951,,,,2916951,,2042711,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,152,Chile,CHL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,4189758,,,,4189758,,3858010,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,170,Colombia,COL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,6957921,,,,6957921,,4736586,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,188,Costa Rica,CRI,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,751548,,,,751548,,747654,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,192,Cuba,CUB,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,77579,,,,77579,,292196,,,6
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,214,Dominican Rep.,DOM,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,671281,,,,671281,,623150,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,218,Ecuador,ECU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1453291,,,,1453291,,1352514,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,222,El Salvador,SLV,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,20497,,,,20497,,26931,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,276,Germany,DEU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1457683,,,,1457683,,1096530,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,320,Guatemala,GTM,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1516347,,,,1516347,,1256623,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,340,Honduras,HND,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,826051,,,,826051,,665984,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,388,Jamaica,JAM,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,60000,,,,60000,,57377,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,528,Netherlands,NLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2004199,,,,2004199,,1508159,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,531,Curaçao,CUW,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1020,,,,1020,,1785,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,558,Nicaragua,NIC,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2914,,,,2914,,6877,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,584,Marshall Isds,MHL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,5,,,,5,,506,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,600,Paraguay,PRY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,21,,,,21,,163,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,604,Peru,PER,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,9701771,,,,9701771,,8949170,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,752,Sweden,SWE,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,3,,,,3,,105,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,780,Trinidad and Tobago,TTO,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,77520,,,,77520,,75364,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,826,United Kingdom,GBR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,4,,,,4,,9,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,842,USA,USA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,99177425,,,,99177425,,13765267,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,858,Uruguay,URY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,115,,,,115,,732,,,0
H4,2012,2012,2012,6,1,2,Export,484,Mexico,MEX,862,Venezuela,VEN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,339625,,,,339625,,2832547,,,0
H4,2012,2012,2012,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,165,,,,165,,2531,,,0
H4,2012,2012,2012,6,1,2,Export,516,Namibia,NAM,24,Angola,AGO,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,165,,,,165,,2531,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,132702652,,,,132702652,,215275064,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,32,Argentina,ARG,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1500000,,,,1500000,,1206322,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,40,Austria,AUT,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,255235,,,,255235,,242185,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,52,Barbados,BRB,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,8760,,,,8760,,12719,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,56,Belgium,BEL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,9255546,,,,9255546,,44745988,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,12,,,,12,,81,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,108,Burundi,BDI,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,86100,,,,86100,,97718,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,112,Belarus,BLR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,72640,,,,72640,,94334,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,120,Cameroon,CMR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,204,,,,204,,572,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,152,Chile,CHL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,538860,,,,538860,,733565,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,180,Dem. Rep. of the Congo,COD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,48000,,,,48000,,55608,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,191,Croatia,HRV,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1548,,,,1548,,10241,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,192,Cuba,CUB,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,20400,,,,20400,,21954,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,196,Cyprus,CYP,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,20,,,,20,,150,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,203,Czechia,CZE,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,122,,,,122,,248,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,231,Ethiopia,ETH,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,24576,,,,24576,,26819,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,233,Estonia,EST,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1646,,,,1646,,782,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,246,Finland,FIN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,99802,,,,99802,,105647,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,251,France,FRA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,9360640,,,,9360640,,9154218,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,266,Gabon,GAB,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,306,,,,306,,838,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,276,Germany,DEU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,86818670,,,,86818670,,135553619,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,300,Greece,GRC,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1072,,,,1072,,507,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,328,Guyana,GUY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,10360,,,,10360,,22765,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,348,Hungary,HUN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1606,,,,1606,,2505,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,352,Iceland,ISL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,49960,,,,49960,,73837,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,372,Ireland,IRL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,14415660,,,,14415660,,15109034,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,376,Israel,ISR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1669,,,,1669,,16355,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,398,Kazakhstan,KAZ,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,120,,,,120,,891,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,434,Libya,LBY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,50,,,,50,,310,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,440,Lithuania,LTU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,46,,,,46,,109,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,442,Luxembourg,LUX,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,65,,,,65,,163,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,484,Mexico,MEX,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1,,,,1,,64,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,566,Nigeria,NGA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,69600,,,,69600,,80274,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,579,Norway,NOR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,864229,,,,864229,,879638,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,586,Pakistan,PAK,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,140731,,,,140731,,192063,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,591,Panama,PAN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,25760,,,,25760,,31347,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,608,Philippines,PHL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2509,,,,2509,,6140,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,616,Poland,POL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,7527524,,,,7527524,,4425172,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,643,Russian Federation,RUS,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,994,,,,994,,709612,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,682,Saudi Arabia,SAU,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,45,,,,45,,192,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,702,Singapore,SGP,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,30,,,,30,,105,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,704,Viet Nam,VNM,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,255,,,,255,,3224,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,705,Slovenia,SVN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,48765,,,,48765,,41912,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,710,South Africa,ZAF,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,6,,,,6,,107,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,729,Sudan,SDN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,21600,,,,21600,,29729,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,740,Suriname,SUR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,5100,,,,5100,,15469,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,752,Sweden,SWE,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,394435,,,,394435,,410543,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,757,Switzerland,CHE,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,328277,,,,328277,,286258,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,772,Tokelau,TKL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,691,,,,691,,3703,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,784,United Arab Emirates,ARE,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,2,,,,2,,3,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,792,Turkey,TUR,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,51023,,,,51023,,65878,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,807,North Macedonia,MKD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,1500,,,,1500,,1350,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,818,Egypt,EGY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,323200,,,,323200,,384062,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,842,USA,USA,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,38280,,,,38280,,62517,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,858,Uruguay,URY,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,278000,,,,278000,,347875,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,862,Venezuela,VEN,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,6400,,,,6400,,7739,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,55922,,,,55922,,170149,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,184,Cook Isds,COK,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,105,,,,105,,354,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,242,Fiji,FJI,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,14055,,,,14055,,16335,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,258,French Polynesia,PYF,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,300,,,,300,,3211,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,372,Ireland,IRL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,6500,,,,6500,,16541,,,0
H4,2012,2012,2012,6,1,2,Export,554,New Zealand,NZL,540,New Caledonia,NCL,,,,,,,,280920,Phosphoric acid and polyphosphoric acids,8,Weight in kilograms,17084,,,,17084,,36586,,,0
